date,cashflow_category,cashflow_subcategory,cashflow,branch_id
2017-06-04,cash_in,sales,863125.4072042025,002
2017-06-05,cash_in,sales,779601.8853421832,002
2017-06-06,cash_in,sales,761924.5984617323,002
2017-06-07,cash_in,sales,775186.5579904574,002
2017-06-07,cash_out,invest,-25233400.0,002
2017-06-08,cash_in,invest & interest,56835688.98,002
2017-06-08,cash_in,sales,780328.004489415,002
2017-06-09,cash_in,sales,775750.5016470248,002
2017-06-10,cash_in,sales,912460.3531403926,002
2017-06-11,cash_in,invest & interest,25236379.53,002
2017-06-11,cash_in,sales,923179.0684783852,002
2017-06-12,cash_in,sales,776690.7999938274,002
2017-06-13,cash_in,sales,810937.5099742677,002
2017-06-14,cash_in,sales,795818.4673914621,002
2017-06-15,cash_in,sales,801506.4158700166,002
2017-06-16,cash_in,sales,896265.3326349043,002
2017-06-17,cash_in,sales,965270.6990240195,002
2017-06-18,cash_in,sales,934612.7612113851,002
2017-06-19,cash_in,sales,756206.3249287079,002
2017-06-19,cash_out,invest,-5462700.0,002
2017-06-20,cash_in,sales,758636.8709603872,002
2017-06-21,cash_in,sales,765827.0249479379,002
2017-06-21,cash_out,invest,-110291600.0,002
2017-06-22,cash_in,sales,815176.7069067339,002
2017-06-23,cash_in,invest & interest,110297910.23,002
2017-06-23,cash_in,sales,893699.3730441978,002
2017-06-23,cash_out,labor,-7847416.151723568,002
2017-06-24,cash_in,sales,1006362.8810297417,002
2017-06-25,cash_in,sales,986060.3013011402,002
2017-06-26,cash_in,sales,834747.0786851849,002
2017-06-27,cash_in,sales,849122.2118181738,002
2017-06-27,cash_out,invest,-37694600.0,002
2017-06-28,cash_in,sales,848285.1346902506,002
2017-06-29,cash_in,sales,846606.3998450506,002
2017-06-30,cash_in,sales,879130.2923064124,002
2017-06-30,cash_out,material cost,-15334332.447104255,002
2017-06-30,cash_out,rent & utility,-6100760.523982356,002
2017-07-01,cash_in,sales,972509.9770767323,002
2017-07-02,cash_in,invest & interest,5464806.29,002
2017-07-02,cash_in,sales,950771.4953253801,002
2017-07-03,cash_in,sales,849276.3267180497,002
2017-07-04,cash_in,invest & interest,37702772.42,002
2017-07-04,cash_in,sales,886355.7544782277,002
2017-07-05,cash_in,sales,912021.9194566448,002
2017-07-06,cash_in,sales,929170.7753370383,002
2017-07-07,cash_in,sales,951071.3754238968,002
2017-07-07,cash_out,invest,-80592400.0,002
2017-07-08,cash_in,sales,993027.5429504759,002
2017-07-09,cash_in,sales,991400.1305854856,002
2017-07-10,cash_in,sales,873321.8641926405,002
2017-07-11,cash_in,sales,918421.182836146,002
2017-07-12,cash_in,sales,905791.9860740461,002
2017-07-13,cash_in,sales,931140.7086316807,002
2017-07-14,cash_in,sales,951775.0393617839,002
2017-07-14,cash_out,invest,-65803400.0,002
2017-07-15,cash_in,sales,1014667.3757225306,002
2017-07-16,cash_in,sales,999401.1819870793,002
2017-07-17,cash_in,sales,910254.0007496901,002
2017-07-18,cash_in,sales,932591.184994194,002
2017-07-19,cash_in,sales,889647.3621258205,002
2017-07-20,cash_in,invest & interest,65815997.96,002
2017-07-20,cash_in,sales,872779.807028807,002
2017-07-21,cash_in,invest & interest,80626105.5,002
2017-07-21,cash_in,sales,946467.8310991705,002
2017-07-22,cash_in,sales,992986.4149572167,002
2017-07-23,cash_in,sales,961608.2567438696,002
2017-07-24,cash_in,sales,870128.2048545108,002
2017-07-25,cash_in,sales,903260.5293537477,002
2017-07-25,cash_out,labor,-8777437.841558963,002
2017-07-26,cash_in,sales,858626.3349221041,002
2017-07-27,cash_in,sales,864553.6409073136,002
2017-07-28,cash_in,sales,913245.7785693667,002
2017-07-29,cash_in,sales,961350.667441405,002
2017-07-30,cash_in,sales,941488.0802647442,002
2017-07-31,cash_in,sales,906515.8688630494,002
2017-07-31,cash_out,rent & utility,-6182466.989977587,002
2017-08-01,cash_in,sales,872253.0295539079,002
2017-08-02,cash_in,sales,882892.5042908002,002
2017-08-03,cash_in,sales,840157.9374518624,002
2017-08-04,cash_in,sales,897294.2216101304,002
2017-08-05,cash_in,sales,963750.52550175,002
2017-08-06,cash_in,sales,936405.9729637499,002
2017-08-07,cash_in,sales,850367.9432681787,002
2017-08-08,cash_in,sales,907774.4353781653,002
2017-08-09,cash_in,sales,904212.7280257497,002
2017-08-10,cash_in,sales,891511.1512934174,002
2017-08-10,cash_out,invest,-78308600.0,002
2017-08-11,cash_in,sales,916860.0880400152,002
2017-08-12,cash_in,sales,964025.6597898211,002
2017-08-13,cash_in,sales,965992.7725579643,002
2017-08-14,cash_in,sales,860245.9439393438,002
2017-08-15,cash_in,sales,917259.5057781411,002
2017-08-15,cash_out,invest,-102724300.0,002
2017-08-16,cash_in,sales,900832.9631427203,002
2017-08-17,cash_in,invest & interest,78325531.71,002
2017-08-17,cash_in,sales,908707.3863216278,002
2017-08-18,cash_in,sales,935352.2616271289,002
2017-08-19,cash_in,sales,978118.8196805887,002
2017-08-20,cash_in,invest & interest,102740015.53,002
2017-08-20,cash_in,sales,977779.3437531738,002
2017-08-21,cash_in,sales,884108.2044773008,002
2017-08-22,cash_in,sales,881464.2723668575,002
2017-08-23,cash_in,sales,826513.6462579649,002
2017-08-24,cash_in,sales,839142.7581537071,002
2017-08-25,cash_in,sales,848937.7582810833,002
2017-08-25,cash_out,labor,-8502955.06136182,002
2017-08-26,cash_in,sales,951920.9181805615,002
2017-08-27,cash_in,sales,941581.8073399299,002
2017-08-28,cash_in,sales,864078.6395967054,002
2017-08-29,cash_in,sales,803823.4115625179,002
2017-08-30,cash_in,sales,808022.277631386,002
2017-08-31,cash_in,sales,812469.8165413355,002
2017-08-31,cash_out,rent & utility,-6236938.147933934,002
2017-09-01,cash_in,sales,783779.2576172434,002
2017-09-02,cash_in,sales,921697.0523146666,002
2017-09-03,cash_in,sales,924352.1576867531,002
2017-09-04,cash_in,sales,730940.6886132403,002
2017-09-05,cash_in,sales,712915.0586691808,002
2017-09-06,cash_in,sales,761593.2031711342,002
2017-09-07,cash_in,sales,755690.0905566235,002
2017-09-08,cash_in,sales,819110.3318545398,002
2017-09-09,cash_in,sales,943452.7083716589,002
2017-09-10,cash_in,sales,956824.4845616493,002
2017-09-11,cash_in,sales,774665.4452059879,002
2017-09-12,cash_in,sales,779653.2627528658,002
2017-09-12,cash_out,invest,-42030800.0,002
2017-09-13,cash_in,invest & interest,42032110.2,002
2017-09-13,cash_in,sales,813718.7343442806,002
2017-09-14,cash_in,sales,808961.3916434676,002
2017-09-15,cash_in,sales,877658.041340743,002
2017-09-16,cash_in,sales,931521.2988126277,002
2017-09-17,cash_in,sales,906871.3204887082,002
2017-09-18,cash_in,sales,704443.1463898219,002
2017-09-19,cash_in,sales,720911.987818538,002
2017-09-19,cash_out,invest,-130139200.0,002
2017-09-20,cash_in,sales,740163.1360235679,002
2017-09-21,cash_in,sales,737444.3576142684,002
2017-09-22,cash_in,sales,749239.7329098635,002
2017-09-23,cash_in,sales,937331.017676,002
2017-09-24,cash_in,sales,904027.3701452211,002
2017-09-25,cash_in,sales,732520.3788818861,002
2017-09-25,cash_out,invest,-19511800.0,002
2017-09-25,cash_out,labor,-7533019.373716616,002
2017-09-26,cash_in,invest & interest,130167409.95,002
2017-09-26,cash_in,sales,711120.3424509176,002
2017-09-27,cash_in,sales,718382.2187155372,002
2017-09-28,cash_in,sales,718514.9255941097,002
2017-09-29,cash_in,invest & interest,19514137.62,002
2017-09-29,cash_in,sales,757465.4911605048,002
2017-09-30,cash_in,sales,867281.9373983342,002
2017-09-30,cash_out,material cost,-16512725.118379848,002
2017-09-30,cash_out,rent & utility,-6264173.584583259,002
2017-10-01,cash_in,sales,921185.6137889788,002
2017-10-02,cash_in,sales,908994.7500269639,002
2017-10-03,cash_in,sales,891382.9131059658,002
2017-10-04,cash_in,sales,842561.9345777332,002
2017-10-05,cash_in,sales,889315.4943115818,002
2017-10-06,cash_in,sales,886231.1825271959,002
2017-10-07,cash_in,sales,885765.5915652503,002
2017-10-08,cash_in,sales,847683.2446738179,002
2017-10-09,cash_in,sales,699016.5676984519,002
2017-10-10,cash_in,sales,702444.3214179834,002
2017-10-11,cash_in,sales,696736.9860244826,002
2017-10-11,cash_out,invest,-43853500.0,002
2017-10-12,cash_in,sales,694200.5505744694,002
2017-10-13,cash_in,sales,736108.7135758105,002
2017-10-14,cash_in,sales,891378.0288671468,002
2017-10-15,cash_in,sales,884332.9100467584,002
2017-10-16,cash_in,sales,684340.4716569617,002
2017-10-17,cash_in,sales,702824.2853910495,002
2017-10-18,cash_in,invest & interest,43862367.23,002
2017-10-18,cash_in,sales,697721.242310377,002
2017-10-18,cash_out,invest,-76588400.0,002
2017-10-19,cash_in,sales,716431.509056695,002
2017-10-19,cash_out,invest,-81446900.0,002
2017-10-20,cash_in,invest & interest,81449226.01,002
2017-10-20,cash_in,sales,746091.2541446517,002
2017-10-21,cash_in,sales,895946.0193256903,002
2017-10-22,cash_in,sales,881372.2272011183,002
2017-10-23,cash_in,sales,673520.3228383329,002
2017-10-24,cash_in,sales,701924.4042227343,002
2017-10-25,cash_in,sales,701308.8102421033,002
2017-10-25,cash_out,labor,-7589030.758350583,002
2017-10-26,cash_in,sales,701539.8337247036,002
2017-10-27,cash_in,sales,755638.2753390381,002
2017-10-28,cash_in,invest & interest,76610747.5,002
2017-10-28,cash_in,sales,895787.6385987367,002
2017-10-29,cash_in,sales,877895.8767414575,002
2017-10-30,cash_in,sales,679762.1991139047,002
2017-10-31,cash_in,sales,713534.2539486252,002
2017-10-31,cash_out,rent & utility,-6264173.013088744,002
2017-11-01,cash_in,sales,745452.7638382922,002
2017-11-02,cash_in,sales,732017.6003973477,002
2017-11-03,cash_in,sales,791109.6718762036,002
2017-11-04,cash_in,sales,880980.6234611867,002
2017-11-05,cash_in,sales,870146.9132123423,002
2017-11-06,cash_in,sales,678725.877706892,002
2017-11-07,cash_in,sales,662013.7825294044,002
2017-11-08,cash_in,sales,683658.4115786505,002
2017-11-09,cash_in,sales,678914.4786320432,002
2017-11-10,cash_in,sales,720784.407830295,002
2017-11-11,cash_in,sales,901771.3216209826,002
2017-11-12,cash_in,sales,866100.2816204757,002
2017-11-13,cash_in,sales,656824.1719617294,002
2017-11-14,cash_in,sales,665040.8697414685,002
2017-11-15,cash_in,sales,664233.5133710303,002
2017-11-16,cash_in,sales,664120.1440453713,002
2017-11-17,cash_in,sales,715900.1191353584,002
2017-11-18,cash_in,sales,858373.0872739707,002
2017-11-19,cash_in,sales,837837.5114668424,002
2017-11-20,cash_in,sales,642255.9268297565,002
2017-11-21,cash_in,sales,667071.4375184998,002
2017-11-22,cash_in,sales,658455.5779290458,002
2017-11-23,cash_in,sales,664680.4458985172,002
2017-11-24,cash_in,sales,718071.8413671445,002
2017-11-24,cash_out,labor,-6911492.853828757,002
2017-11-25,cash_in,sales,854817.2185985043,002
2017-11-26,cash_in,sales,845137.9342730847,002
2017-11-27,cash_in,sales,658889.6958641715,002
2017-11-28,cash_in,sales,672718.9791442334,002
2017-11-29,cash_in,sales,668390.8869378178,002
2017-11-30,cash_in,sales,675425.138413662,002
2017-11-30,cash_out,invest,-30803800.0,002
2017-11-30,cash_out,rent & utility,-6264173.683746103,002
2017-12-01,cash_in,sales,736613.003736651,002
2017-12-02,cash_in,sales,875584.3823803966,002
2017-12-03,cash_in,sales,853111.0912871415,002
2017-12-04,cash_in,sales,658216.6872933944,002
2017-12-05,cash_in,sales,674388.3036440371,002
2017-12-06,cash_in,sales,674599.8195238523,002
2017-12-07,cash_in,sales,670192.313772903,002
2017-12-08,cash_in,invest & interest,30810729.89,002
2017-12-08,cash_in,sales,725938.7754029743,002
2017-12-09,cash_in,sales,854926.1232513894,002
2017-12-10,cash_in,sales,842504.5153399576,002
2017-12-11,cash_in,sales,659552.0634569355,002
2017-12-12,cash_in,sales,696860.6089758722,002
2017-12-13,cash_in,sales,674524.3364477536,002
2017-12-13,cash_out,invest,-20622800.0,002
2017-12-14,cash_in,sales,681687.2190574463,002
2017-12-14,cash_out,invest,-112295500.0,002
2017-12-15,cash_in,invest & interest,112298621.25,002
2017-12-15,cash_in,sales,734097.7690738883,002
2017-12-16,cash_in,sales,861360.4829839354,002
2017-12-17,cash_in,sales,845146.0824198385,002
2017-12-18,cash_in,sales,667721.2584071783,002
2017-12-19,cash_in,sales,685121.6491855251,002
2017-12-20,cash_in,sales,699228.5226720999,002
2017-12-21,cash_in,sales,710062.3945238829,002
2017-12-22,cash_in,invest & interest,20627739.81,002
2017-12-22,cash_in,sales,752734.1829807512,002
2017-12-23,cash_in,sales,895647.456401163,002
2017-12-24,cash_in,sales,905307.4943397719,002
2017-12-25,cash_in,sales,766349.5312740073,002
2017-12-25,cash_out,labor,-7391918.000614822,002
2017-12-26,cash_in,sales,718826.4889962587,002
2017-12-27,cash_in,sales,722261.0778131917,002
2017-12-28,cash_in,sales,756313.4267856696,002
2017-12-29,cash_in,sales,834321.9168369746,002
2017-12-29,cash_out,material cost,-14946826.301449383,002
2017-12-30,cash_in,sales,910220.675238441,002
2017-12-31,cash_in,sales,954845.6524834456,002
2017-12-31,cash_out,rent & utility,-6577381.866380926,002
2018-01-01,cash_in,sales,897970.6703208745,002
2018-01-02,cash_in,sales,751848.78886371,002
2018-01-03,cash_in,sales,768540.6637178528,002
2018-01-03,cash_out,invest,-21357100.0,002
2018-01-04,cash_in,sales,770998.5789646782,002
2018-01-04,cash_out,invest,-127870500.0,002
2018-01-05,cash_in,sales,820013.2369472391,002
2018-01-05,cash_out,invest,-68277200.0,002
2018-01-06,cash_in,sales,867957.5819694115,002
2018-01-07,cash_in,invest & interest,68280910.83,002
2018-01-07,cash_in,sales,854679.0821742974,002
2018-01-08,cash_in,sales,762896.1086682177,002
2018-01-09,cash_in,sales,770095.9706304768,002
2018-01-10,cash_in,sales,776073.916651618,002
2018-01-11,cash_in,sales,776240.2568445087,002
2018-01-11,cash_out,invest,-109168500.0,002
2018-01-12,cash_in,invest & interest,21362428.83,002
2018-01-12,cash_in,sales,800605.31838942,002
2018-01-12,cash_out,invest,-46203900.0,002
2018-01-13,cash_in,invest & interest,127901125.74,002
2018-01-13,cash_in,sales,856998.8075618107,002
2018-01-14,cash_in,sales,859532.5481554487,002
2018-01-15,cash_in,invest & interest,46207618.14,002
2018-01-15,cash_in,sales,778924.2281778872,002
2018-01-16,cash_in,sales,774044.2530021367,002
2018-01-17,cash_in,sales,764607.4762822178,002
2018-01-18,cash_in,sales,775534.6510752869,002
2018-01-18,cash_out,invest,-128780000.0,002
2018-01-19,cash_in,invest & interest,109192679.25,002
2018-01-19,cash_in,sales,795233.1695090968,002
2018-01-20,cash_in,sales,845242.2673429316,002
2018-01-21,cash_in,sales,828902.2176785732,002
2018-01-22,cash_in,sales,749735.8805493375,002
2018-01-23,cash_in,sales,740628.8250712336,002
2018-01-24,cash_in,sales,725386.726288694,002
2018-01-24,cash_out,invest,-58357900.0,002
2018-01-25,cash_in,invest & interest,58359539.34,002
2018-01-25,cash_in,sales,738448.7987213508,002
2018-01-25,cash_out,labor,-7636478.3174306415,002
2018-01-26,cash_in,sales,763250.6419645932,002
2018-01-26,cash_out,invest,-54410000.0,002
2018-01-27,cash_in,sales,826994.3350807215,002
2018-01-28,cash_in,sales,822726.8147780605,002
2018-01-29,cash_in,sales,756089.8893087555,002
2018-01-30,cash_in,invest & interest,128821722.24,002
2018-01-30,cash_in,sales,774779.9305022001,002
2018-01-31,cash_in,sales,778333.7293713544,002
2018-01-31,cash_out,rent & utility,-6577382.4785061395,002
2018-02-01,cash_in,sales,785799.7779075223,002
2018-02-02,cash_in,sales,796881.8762171095,002
2018-02-03,cash_in,sales,846237.9061155688,002
2018-02-04,cash_in,sales,824618.1394679425,002
2018-02-05,cash_in,invest & interest,54424611.08,002
2018-02-05,cash_in,sales,782002.1856524454,002
2018-02-06,cash_in,sales,804299.5639728934,002
2018-02-06,cash_out,invest,-59572000.0,002
2018-02-07,cash_in,sales,795897.4862650757,002
2018-02-08,cash_in,invest & interest,59575214.3,002
2018-02-08,cash_in,sales,786410.1621706064,002
2018-02-09,cash_in,sales,842311.0426976572,002
2018-02-10,cash_in,sales,885749.9674704184,002
2018-02-11,cash_in,sales,869586.0865813439,002
2018-02-12,cash_in,sales,890010.2463447126,002
2018-02-13,cash_in,sales,922989.3186787481,002
2018-02-14,cash_in,sales,1006422.4820209112,002
2018-02-15,cash_in,sales,659891.0342406424,002
2018-02-16,cash_in,sales,860496.8675905042,002
2018-02-17,cash_in,sales,959156.9838759535,002
2018-02-18,cash_in,sales,983994.7861054442,002
2018-02-19,cash_in,sales,989860.3429332696,002
2018-02-20,cash_in,sales,963724.4130219868,002
2018-02-21,cash_in,sales,961810.519476214,002
2018-02-22,cash_in,sales,902767.9084229884,002
2018-02-23,cash_in,sales,891790.4068194652,002
2018-02-24,cash_in,sales,881847.4675394966,002
2018-02-24,cash_out,labor,-7546385.099152458,002
2018-02-25,cash_in,sales,874989.3573186394,002
2018-02-26,cash_in,sales,839379.2371990738,002
2018-02-27,cash_in,sales,845987.2988450233,002
2018-02-28,cash_in,sales,795202.5205522315,002
2018-02-28,cash_out,rent & utility,-6577382.371880148,002
2017-09-01,cash_in,sales,83228.51330323011,003
2017-09-01,cash_out,invest,-1850000.0,003
2017-09-02,cash_in,sales,126884.97931211478,003
2017-09-03,cash_in,sales,127871.42877319807,003
2017-09-04,cash_in,sales,69471.1868757363,003
2017-09-05,cash_in,sales,65120.5163346744,003
2017-09-06,cash_in,sales,77341.5973098387,003
2017-09-07,cash_in,sales,75812.88584420239,003
2017-09-08,cash_in,sales,93508.44521011558,003
2017-09-09,cash_in,sales,135065.4572427008,003
2017-09-09,cash_out,rent & utility,-436683.31997127295,003
2017-09-10,cash_in,sales,140135.7457383702,003
2017-09-11,cash_in,sales,80945.84351851845,003
2017-09-12,cash_in,sales,82329.85112987863,003
2017-09-13,cash_in,sales,92036.28717689235,003
2017-09-14,cash_in,sales,90667.31626217312,003
2017-09-15,cash_in,invest & interest,1800887.56,003
2017-09-15,cash_in,sales,112097.09207542843,003
2017-09-16,cash_in,sales,135582.00002985485,003
2017-09-17,cash_in,sales,126484.09097546639,003
2017-09-18,cash_in,sales,65603.90028307491,003
2017-09-19,cash_in,sales,69684.68364219238,003
2017-09-20,cash_in,sales,74645.61946433918,003
2017-09-21,cash_in,sales,73954.4048642701,003
2017-09-22,cash_in,sales,77089.22552427293,003
2017-09-23,cash_in,sales,138042.8632485635,003
2017-09-24,cash_in,sales,125682.8240271278,003
2017-09-25,cash_in,invest & interest,1851388.09,003
2017-09-25,cash_in,sales,72752.59642328495,003
2017-09-25,cash_out,labor,-702573.6091044468,003
2017-09-26,cash_in,sales,67372.49063744585,003
2017-09-27,cash_in,sales,69194.28497389282,003
2017-09-28,cash_in,sales,69245.47943881596,003
2017-09-29,cash_in,sales,79452.84375596241,003
2017-09-30,cash_in,sales,113004.59456733258,003
2017-09-30,cash_out,material cost,-3219967.5897942074,003
2017-10-01,cash_in,sales,132218.9872880172,003
2017-10-02,cash_in,sales,127751.61227200313,003
2017-10-03,cash_in,sales,121446.44606499169,003
2017-10-04,cash_in,sales,104928.89121647882,003
2017-10-05,cash_in,sales,120778.58814101202,003
2017-10-06,cash_in,sales,119723.50749418097,003
2017-10-07,cash_in,sales,119591.28744377133,003
2017-10-08,cash_in,sales,106706.04784644715,003
2017-10-09,cash_in,sales,64648.98743785781,003
2017-10-09,cash_out,rent & utility,-452278.6521607766,003
2017-10-10,cash_in,sales,65493.54079868354,003
2017-10-11,cash_in,sales,64135.42095822394,003
2017-10-12,cash_in,sales,63546.27724946262,003
2017-10-13,cash_in,sales,74027.68719189525,003
2017-10-14,cash_in,sales,121792.04445979655,003
2017-10-15,cash_in,sales,119335.56316865247,003
2017-10-16,cash_in,sales,61289.700542337014,003
2017-10-17,cash_in,sales,65704.56377365266,003
2017-10-18,cash_in,sales,64487.82611309284,003
2017-10-19,cash_in,sales,69099.06724909354,003
2017-10-20,cash_in,sales,76804.78070986297,003
2017-10-21,cash_in,sales,123644.90194391231,003
2017-10-22,cash_in,sales,118514.09182269602,003
2017-10-23,cash_in,sales,58908.49492250917,003
2017-10-24,cash_in,sales,65604.85202808406,003
2017-10-25,cash_in,sales,65472.966973529015,003
2017-10-25,cash_out,labor,-703882.9454868828,003
2017-10-26,cash_in,sales,65545.81679810886,003
2017-10-27,cash_in,sales,79530.80045242643,003
2017-10-28,cash_in,sales,123811.96314123046,003
2017-10-29,cash_in,sales,117515.58490364169,003
2017-10-30,cash_in,sales,62532.454127853845,003
2017-10-31,cash_in,sales,70952.61314196303,003
2017-11-01,cash_in,sales,79523.52883973328,003
2017-11-02,cash_in,sales,75870.44186024948,003
2017-11-03,cash_in,sales,92863.00147506956,003
2017-11-04,cash_in,sales,122871.82645223664,003
2017-11-05,cash_in,sales,119012.78060314011,003
2017-11-06,cash_in,sales,62398.60611172303,003
2017-11-07,cash_in,sales,58496.699514727596,003
2017-11-08,cash_in,sales,63616.29216515211,003
2017-11-09,cash_in,sales,62491.55820986293,003
2017-11-09,cash_out,rent & utility,-467874.3692171312,003
2017-11-10,cash_in,sales,73030.78530235506,003
2017-11-11,cash_in,sales,130790.24966930748,003
2017-11-12,cash_in,sales,117791.87262021417,003
2017-11-13,cash_in,sales,57401.092261136684,003
2017-11-14,cash_in,sales,59302.223519728366,003
2017-11-14,cash_out,invest,-490000.0,003
2017-11-15,cash_in,sales,59130.258574234846,003
2017-11-16,cash_in,sales,59119.21020790858,003
2017-11-17,cash_in,sales,71881.70070019709,003
2017-11-18,cash_in,sales,115256.89336977154,003
2017-11-19,cash_in,sales,108252.08659635903,003
2017-11-20,cash_in,sales,54246.68561335275,003
2017-11-21,cash_in,sales,59870.56677133271,003
2017-11-22,cash_in,invest & interest,490124.46,003
2017-11-22,cash_in,sales,57815.93194666587,003
2017-11-23,cash_in,sales,59179.71666006408,003
2017-11-24,cash_in,sales,72264.03286138248,003
2017-11-24,cash_out,labor,-588824.0184767621,003
2017-11-25,cash_in,sales,113569.13836878365,003
2017-11-26,cash_in,sales,110129.53420423558,003
2017-11-27,cash_in,sales,57584.95059866448,003
2017-11-28,cash_in,sales,60710.58217336835,003
2017-11-29,cash_in,sales,59632.03136893877,003
2017-11-30,cash_in,sales,61206.964287503964,003
2017-12-01,cash_in,sales,79152.24473105051,003
2017-12-02,cash_in,sales,123912.66638468212,003
2017-12-03,cash_in,sales,115678.69774256913,003
2017-12-04,cash_in,sales,58870.21283969622,003
2017-12-05,cash_in,sales,62632.34836439318,003
2017-12-06,cash_in,sales,62611.284081905076,003
2017-12-07,cash_in,sales,61481.87303642849,003
2017-12-08,cash_in,sales,75589.50956621981,003
2017-12-09,cash_in,sales,115513.55957280999,003
2017-12-09,cash_out,rent & utility,-490185.4678149753,003
2017-12-10,cash_in,sales,111070.75324342544,003
2017-12-11,cash_in,sales,58702.56451615058,003
2017-12-11,cash_out,invest,-1000000.0,003
2017-12-12,cash_in,sales,67651.4750829886,003
2017-12-13,cash_in,sales,62085.182964988984,003
2017-12-14,cash_in,sales,63738.807863471135,003
2017-12-15,cash_in,sales,77185.48873143012,003
2017-12-16,cash_in,sales,116827.36684910247,003
2017-12-17,cash_in,sales,111065.31154238712,003
2017-12-18,cash_in,sales,60116.11253055394,003
2017-12-19,cash_in,sales,64199.24038501064,003
2017-12-20,cash_in,sales,67613.43926795294,003
2017-12-21,cash_in,sales,72554.55611398572,003
2017-12-22,cash_in,sales,84343.7584195772,003
2017-12-22,cash_out,invest,-1710000.0,003
2017-12-23,cash_in,invest & interest,1000351.58,003
2017-12-23,cash_in,sales,132380.68755593215,003
2017-12-24,cash_in,sales,135963.27340436744,003
2017-12-25,cash_in,sales,88053.72662735774,003
2017-12-25,cash_out,labor,-691150.6187287208,003
2017-12-26,cash_in,sales,74463.63556275488,003
2017-12-27,cash_in,sales,75302.11124078283,003
2017-12-28,cash_in,sales,84782.83199375129,003
2017-12-29,cash_in,sales,109302.83198293857,003
2017-12-29,cash_out,material cost,-2459983.2472515213,003
2017-12-30,cash_in,sales,136907.48614181826,003
2017-12-31,cash_in,sales,154864.3970714531,003
2018-01-01,cash_in,sales,131852.02574590157,003
2018-01-02,cash_in,sales,82989.4487432319,003
2018-01-02,cash_out,invest,-7420000.0,003
2018-01-03,cash_in,sales,87760.55702517922,003
2018-01-04,cash_in,sales,88385.73959986183,003
2018-01-05,cash_in,sales,103621.93387933641,003
2018-01-06,cash_in,sales,119974.58206853516,003
2018-01-07,cash_in,sales,115121.60277115651,003
2018-01-08,cash_in,sales,85575.77225033118,003
2018-01-09,cash_in,sales,87585.65438216645,003
2018-01-09,cash_out,rent & utility,-505998.1822009484,003
2018-01-10,cash_in,invest & interest,1710948.3,003
2018-01-10,cash_in,sales,92045.1377907036,003
2018-01-11,cash_in,sales,91984.07113105436,003
2018-01-12,cash_in,sales,99559.27439458031,003
2018-01-13,cash_in,sales,118690.44031603691,003
2018-01-14,cash_in,sales,119458.80975974166,003
2018-01-15,cash_in,sales,92362.21477646143,003
2018-01-16,cash_in,sales,90754.48690885423,003
2018-01-17,cash_in,sales,87797.98159995081,003
2018-01-18,cash_in,sales,90985.78006418186,003
2018-01-19,cash_in,invest & interest,7423610.55,003
2018-01-19,cash_in,sales,96998.31638764363,003
2018-01-20,cash_in,sales,113525.05548267037,003
2018-01-21,cash_in,sales,107774.88036038085,003
2018-01-22,cash_in,sales,82914.9117916455,003
2018-01-23,cash_in,sales,80222.56016331412,003
2018-01-24,cash_in,sales,75906.94947939937,003
2018-01-25,cash_in,sales,79413.5828069962,003
2018-01-25,cash_out,labor,-747514.9738932169,003
2018-01-26,cash_in,sales,86428.4994098315,003
2018-01-27,cash_in,sales,106338.39430909792,003
2018-01-28,cash_in,sales,104786.51843811404,003
2018-01-29,cash_in,sales,84021.6689263795,003
2018-01-30,cash_in,sales,92126.89435654931,003
2018-01-30,cash_out,invest,-1020000.0,003
2018-01-31,cash_in,sales,93113.78268941227,003
2018-02-01,cash_in,sales,95333.88812639056,003
2018-02-02,cash_in,sales,98745.81511929115,003
2018-02-03,cash_in,sales,115300.28678757585,003
2018-02-04,cash_in,sales,107661.83272363804,003
2018-02-05,cash_in,sales,93669.49174301155,003
2018-02-06,cash_in,sales,100646.16960029244,003
2018-02-07,cash_in,sales,97811.59736822006,003
2018-02-08,cash_in,sales,94688.92765635758,003
2018-02-09,cash_in,sales,113055.30206823135,003
2018-02-09,cash_out,rent & utility,-537622.8051166415,003
2018-02-10,cash_in,sales,128682.71076122776,003
2018-02-11,cash_in,sales,122510.95676984891,003
2018-02-11,cash_out,invest,-4610000.0,003
2018-02-12,cash_in,sales,129968.78051789726,003
2018-02-13,cash_in,sales,142682.34351974164,003
2018-02-14,cash_in,invest & interest,1020423.8,003
2018-02-14,cash_in,sales,178457.24511330057,003
2018-02-15,cash_in,sales,59481.08021414005,003
2018-02-16,cash_in,sales,118452.58603609668,003
2018-02-17,cash_in,sales,156874.8736433058,003
2018-02-18,cash_in,sales,167441.99950819486,003
2018-02-19,cash_in,sales,174826.64001182196,003
2018-02-20,cash_in,sales,162867.10203187587,003
2018-02-21,cash_in,sales,161819.4571554245,003
2018-02-22,cash_in,sales,137067.6261470457,003
2018-02-23,cash_in,sales,132604.96412882442,003
2018-02-24,cash_in,sales,128629.07398220712,003
2018-02-24,cash_out,labor,-867700.8223400671,003
2018-02-25,cash_in,sales,125881.57585518513,003
2018-02-26,cash_in,sales,112845.15993820796,003
2018-02-27,cash_in,sales,115020.46598879891,003
2018-02-28,cash_in,sales,97792.00274127928,003
2015-04-01,cash_in,sales,3937.0842337073923,004
2015-04-01,cash_out,rent & utility,-36216.76728642101,004
2015-04-02,cash_in,sales,3479.107631017288,004
