date,balance,branch_id
2017-06-03,811738.5188632242,004
2017-06-04,819023.4543637693,004
2017-06-05,824205.519640031,004
2017-06-06,829017.4618499897,004
2017-06-07,834097.9756820065,004
2017-06-08,839283.843051092,004
2017-06-09,844368.7470723533,004
2017-06-10,852910.1418694877,004
2017-06-11,861770.2530956931,004
2017-06-12,866863.0866943646,004
2017-06-13,872708.5670797963,004
2017-06-14,878211.5950516823,004
2017-06-15,883839.6082898849,004
2017-06-16,891884.2138318702,004
2017-06-17,902081.1147113406,004
2017-06-18,911144.9306747761,004
2017-06-19,915745.8547427274,004
2017-06-20,920392.9579300651,004
2017-06-21,925181.1780322391,004
2017-06-22,931026.5458199395,004
2017-06-23,898021.6021557158,004
2017-06-24,909487.5481029338,004
2017-06-25,920225.8229637139,004
2017-06-26,926526.0563179842,004
2017-06-27,933177.7985584757,004
2017-06-28,939807.2023890578,004
2017-06-29,946392.8504140754,004
2017-06-30,710926.5349592153,004
2017-07-01,679883.4351980162,004
2017-07-02,689287.442342386,004
2017-07-03,695838.4458280834,004
2017-07-04,703348.2093293151,004
2017-07-05,711573.7586202463,004
2017-07-06,720301.3329400225,004
2017-07-07,729702.0632228042,004
2017-07-08,740492.9140339614,004
2017-07-09,751223.6912348176,004
2017-07-10,758373.2995935141,004
2017-07-11,766770.3820980518,004
2017-07-12,774801.1349863006,004
2017-07-13,783449.0391483163,004
2017-07-14,792722.5550921893,004
2017-07-15,804100.1779515981,004
2017-07-16,814936.5119759784,004
2017-07-17,822969.7876215475,004
2017-07-18,831648.969777779,004
2017-07-19,839114.4852426829,004
2017-07-20,766138.2430085277,004
2017-07-21,775244.3473856304,004
2017-07-22,785864.0457092032,004
2017-07-23,795449.5137726092,004
2017-07-24,802412.568626603,004
2017-07-25,756581.9200992828,004
2017-07-26,763165.5000472094,004
2017-07-27,769897.8204896835,004
2017-07-28,777921.8396012849,004
2017-07-29,787381.2693363028,004
2017-07-30,796230.489812509,004
2017-07-31,804071.4740484747,004
2017-08-01,769848.1655147955,004
2017-08-02,777055.1572559066,004
2017-08-03,783204.9854715915,004
2017-08-04,790797.409550631,004
2017-08-05,800340.664817237,004
2017-08-06,888966.6491658983,004
2017-08-07,895273.9412210884,004
2017-08-08,903047.7292896429,004
2017-08-09,910725.8501281295,004
2017-08-10,918064.7905721078,004
2017-08-11,926093.2940622396,004
2017-08-12,935521.6323132184,004
2017-08-13,945012.4391664263,004
2017-08-14,951562.7082511833,004
2017-08-15,959607.0536119082,004
2017-08-16,967200.4734483607,004
2017-08-17,975009.5173612514,004
2017-08-18,983575.4524139933,004
2017-08-19,993460.4642566639,004
2017-08-20,1003335.6654106977,004
2017-08-21,1010491.8266446746,004
2017-08-22,1017579.8667487743,004
2017-08-23,1023349.0860400087,004
2017-08-24,1029406.8135852794,004
2017-08-25,989028.3570840859,004
2017-08-26,998098.5557417993,004
2017-08-27,1006858.9744855027,004
2017-08-28,1013514.5934136878,004
2017-08-29,1018796.291108224,004
2017-08-30,1024167.7368737396,004
2017-08-31,1029635.4779854306,004
2017-09-01,993353.8072276212,004
2017-09-02,1001541.3751612834,004
2017-09-03,1009806.3723510661,004
2017-09-04,1013706.5878669587,004
2017-09-05,1017307.7221353141,004
2017-09-06,1021756.6039048153,004
2017-09-07,1026096.5412533242,004
2017-09-08,1031713.7228384698,004
2017-09-09,1040543.6253669533,004
2017-09-10,1049782.1372851164,004
2017-09-11,1054482.4004313862,004
2017-09-12,1059280.9813459502,004
2017-09-13,1064784.2733799398,004
2017-09-14,1070185.5830907326,004
2017-09-15,1077197.830498918,004
2017-09-16,1085683.121175221,004
2017-09-17,1093471.9341011709,004
2017-09-18,1096943.2723643684,004
2017-09-19,1100681.9897088222,004
2017-09-20,1104750.1220740143,004
2017-09-21,1108770.4908250857,004
2017-09-22,1113001.2189127915,004
2017-09-23,1121664.5647950745,004
2017-09-24,1129382.1538323357,004
2017-09-25,1099928.1515801481,004
2017-09-26,1103510.0096214109,004
2017-09-27,1107210.3535403041,004
2017-09-28,1110912.9061678338,004
2017-09-29,1115297.6418175898,004
2017-09-30,828079.0930994669,004
2017-10-01,795126.5455894332,004
2017-10-02,802988.8463652481,004
2017-10-03,810374.2564769252,004
2017-10-04,816542.881522574,004
2017-10-05,823875.8537055674,004
2017-10-06,831128.9885139,004
2017-10-07,838369.9320059194,004
2017-10-08,844662.2034219977,004
2017-10-09,848057.8185013011,004
2017-10-10,851507.7902779502,004
2017-10-11,854868.6443282502,004
2017-10-12,858191.3019692277,004
2017-10-13,862200.0561368652,004
2017-10-14,869595.6331503735,004
2017-10-15,876807.1682799815,004
2017-10-16,879982.6510592365,004
2017-10-17,883441.0366885483,004
2017-10-18,886819.861897143,004
2017-10-19,890498.5621481127,004
2017-10-20,894687.3860917854,004
2017-10-21,902212.236928851,004
2017-10-22,909352.7864285777,004
2017-10-23,712372.595336726,004
2017-10-24,715819.7705765252,004
2017-10-25,886977.5938309906,004
2017-10-26,890419.6331834551,004
2017-10-27,894786.230842224,004
2017-10-28,902312.7046405878,004
2017-10-29,909369.9148484103,004
2017-10-30,912483.8736998322,004
2017-10-31,916120.1014988269,004
2017-11-01,879147.9186620236,004
2017-11-02,883095.0922356329,004
2017-11-03,888156.1445739848,004
2017-11-04,895298.4062594341,004
2017-11-05,902164.4075605631,004
2017-11-06,905265.0748663396,004
2017-11-07,908128.2591474468,004
2017-11-08,911302.9767981491,004
2017-11-09,914408.3932124483,004
2017-11-10,918169.4680043387,004
2017-11-11,925871.8108889096,004
2017-11-12,932641.9709286891,004
2017-11-13,935436.5088326327,004
2017-11-14,938345.0080953616,004
2017-11-15,941242.4541181911,004
2017-11-16,944138.9633122343,004
2017-11-17,947821.7482221496,004
2017-11-18,954405.8694028179,004
2017-11-19,960499.3029911236,004
2017-11-20,603102.6382716073,004
2017-11-21,146041.57995711727,004
2017-11-22,148861.3790983384,004
2017-11-23,151768.40033371132,004
2017-11-24,130459.23707074074,004
2017-11-25,497012.00574746134,004
2017-11-26,503282.6342503669,004
2017-11-27,506110.693333258,004
2017-11-28,509132.76412281697,004
2017-11-29,512093.9168703351,004
2017-11-30,975274.0766794861,004
2017-12-01,938161.0190191274,004
2017-12-02,945188.9442099746,004
2017-12-03,951656.4661635875,004
2017-12-04,954477.4613909734,004
2017-12-05,957526.8116564789,004
2017-12-06,960579.8518542559,004
2017-12-07,963569.7348839078,004
2017-12-08,967431.271426741,004
2017-12-09,973948.280051455,004
2017-12-10,980167.9275621577,004
2017-12-11,983009.489957887,004
2017-12-12,986398.8734442646,004
2017-12-13,989453.2460962669,004
2017-12-14,992612.9424348618,004
2017-12-15,996618.1020479521,004
2017-12-16,1003298.8654914498,004
2017-12-17,1009586.6873670715,004
2017-12-18,1012545.1018799567,004
2017-12-19,1015758.4249990686,004
2017-12-20,1019188.3946253628,004
2017-12-21,1022791.3591447289,004
2017-12-22,1027135.0951610487,004
2017-12-23,1034711.5594566255,004
2017-12-24,1042553.6272134148,004
2017-12-25,1017490.0908658806,004
2017-12-26,1021239.8300330563,004
2017-12-27,1025047.6897712144,004
2017-12-28,849461.3198397794,004
2017-12-29,664128.2892436938,004
2017-12-30,672113.9270450623,004
2017-12-31,681422.1170229187,004
2018-01-01,647913.9169664567,004
2018-01-02,652247.4174908118,004
2018-01-03,656896.7815243595,004
2018-01-04,661594.4781605136,004
2018-01-05,667316.8158346968,004
2018-01-06,674181.1394895007,004
2018-01-07,680715.7668851701,004
2018-01-08,685259.7811746066,004
2018-01-09,870002.479074611,004
2018-01-10,874803.4683566514,004
2018-01-11,879608.1950553022,004
2018-01-12,884913.489436406,004
2018-01-13,891510.3628130784,004
2018-01-14,898171.0084976379,004
2018-01-15,903031.3973184094,004
2018-01-16,907796.2122753276,004
2018-01-17,912377.5782269491,004
2018-01-18,917172.483417494,004
2018-01-19,922368.6144041204,004
2018-01-20,928685.8970616608,004
2018-01-21,934620.97258178,004
2018-01-22,938926.7988618304,004
2018-01-23,533067.9321137149,004
2018-01-24,536942.4068164153,004
2018-01-25,438838.1653451306,004
2018-01-26,443398.9105821004,004
2018-01-27,449294.8084766917,004
2018-01-28,455094.55653188465,004
2018-01-29,459522.03074589884,004
2018-01-30,464309.6617106408,004
2018-01-31,469168.0383754366,004
2018-02-01,433022.26972211397,004
2018-02-02,848374.3959029551,004
2018-02-03,854726.6679934836,004
2018-02-04,860574.9888345273,004
2018-02-05,865510.3328798406,004
2018-02-06,870910.9129472936,004
2018-02-07,946159.4615872108,004
2018-02-08,951186.4313459442,004
2018-02-09,957449.9057748223,004
2018-02-10,964807.5447045338,004
2018-02-11,971744.8544560513,004
2018-02-12,979218.2465684417,004
2018-02-13,987614.9793599665,004
2018-02-14,998692.7538002854,004
2018-02-15,1001563.0570067157,004
2018-02-16,1008275.462243668,004
2018-02-17,1017776.2514131817,004
2018-02-18,1028088.604703734,004
2018-02-19,1038600.0926261652,004
2018-02-20,1048250.5654467649,004
2018-02-21,1057841.100526868,004
2018-02-22,1065672.5289457468,004
2018-02-23,1073204.713991431,004
2018-02-24,1041033.3847517256,004
2018-02-25,1048121.8198029022,004
2018-02-26,1054329.050575074,004
2018-02-27,1040695.1618203573,004
2018-02-28,1045918.0680986479,004
2015-04-01,1560556.2682398197,005
2015-04-02,3038924.869417562,005
2015-04-03,4756573.238501206,005
2015-04-04,6749581.789473854,005
2015-04-05,8582369.32877807,005
2015-04-06,10470195.296729561,005
2015-04-07,11921980.158504065,005
2015-04-08,13381249.284287436,005
2015-04-09,14849732.211687876,005
2015-04-10,16434136.46292728,005
2015-04-11,18373387.861321338,005
2015-04-12,20388778.014944684,005
2015-04-13,6325619.048835086,005
2015-04-14,7884504.37762546,005
2015-04-15,-9433948.78134801,005
2015-04-16,-7964724.2733519655,005
2015-04-17,-6284480.204049093,005
2015-04-18,-4198488.992041624,005
2015-04-19,13350468.634131309,005
2015-04-20,14841373.254368111,005
2015-04-21,16346407.281520952,005
2015-04-22,7065421.408867849,005
2015-04-23,8571527.508771157,005
2015-04-24,-2628187.107719686,005
2015-04-25,-384274.5031931137,005
2015-04-26,1900314.8634882823,005
2015-04-27,1189636.4621338511,005
2015-04-28,13729305.468842018,005
2015-04-29,15532479.38861453,005
2015-04-30,17533980.712130386,005
2015-05-01,19892464.889604185,005
2015-05-02,24388730.215205505,005
2015-05-03,26488911.29290821,005
2015-05-04,27991094.745761037,005
2015-05-05,29426324.24256142,005
2015-05-06,30928828.212220646,005
2015-05-07,32424713.398031626,005
2015-05-08,34023066.76852246,005
2015-05-09,36037328.91612479,005
2015-05-10,38129512.06249145,005
2015-05-11,39576364.42555265,005
2015-05-12,41019421.42222881,005
2015-05-13,42524942.411474064,005
2015-05-14,44018588.425352395,005
2015-05-15,26729579.09919578,005
2015-05-16,28793850.514364056,005
2015-05-17,30820605.907774463,005
2015-05-18,32220373.632221855,005
2015-05-19,33718641.24078891,005
2015-05-20,35423703.990294755,005
2015-05-21,37087515.17740318,005
2015-05-22,10332036.28538749,005
2015-05-23,12548013.005097609,005
2015-05-24,14786649.419557631,005
2015-05-25,2800529.61650227,005
2015-05-26,4344348.038967762,005
2015-05-27,11052420.744269371,005
2015-05-28,36169530.906763144,005
2015-05-29,11851119.96479477,005
2015-05-30,40192506.75783829,005
2015-05-31,42412970.93759234,005
2015-06-01,44760050.12909323,005
2015-06-02,43840196.866943374,005
2015-06-03,48052418.2318728,005
2015-06-04,49819634.91947354,005
2015-06-05,51562520.77185412,005
2015-06-06,53615349.4806532,005
2015-06-07,55640621.6962464,005
2015-06-08,57428859.916139275,005
2015-06-09,43934267.506489694,005
2015-06-10,45766089.40744289,005
2015-06-11,47534521.92097449,005
2015-06-12,36245050.46311246,005
2015-06-13,38664679.1874079,005
2015-06-14,41129516.76263897,005
2015-06-15,52095185.7327432,005
2015-06-16,54070521.80037033,005
2015-06-17,55966026.35294654,005
2015-06-18,57866474.07696225,005
2015-06-19,60077866.55399361,005
2015-06-20,62585329.255004995,005
2015-06-21,64992824.29489183,005
2015-06-22,67336270.0871255,005
2015-06-23,69271945.52847905,005
2015-06-24,71267009.6595779,005
2015-06-25,58603477.15526603,005
2015-06-26,60820486.18609586,005
2015-06-27,63276276.6459419,005
2015-06-28,65621435.09277392,005
2015-06-29,67492705.62242249,005
2015-06-30,45292218.607032605,005
2015-07-01,47143522.667832,005
2015-07-02,22941759.790156554,005
2015-07-03,51113050.36984804,005
2015-07-04,53502946.449489415,005
2015-07-05,55858717.391080044,005
2015-07-06,57853633.586848214,005
2015-07-07,59882730.59819675,005
2015-07-08,40542594.47720154,005
2015-07-09,42716988.65330787,005
2015-07-10,45041197.89053505,005
2015-07-11,68868496.16598734,005
2015-07-12,71250607.65781735,005
2015-07-13,73139861.29744112,005
2015-07-14,75415027.69730785,005
2015-07-15,57982773.11782694,005
2015-07-16,60144792.69362984,005
2015-07-17,62430051.03281882,005
2015-07-18,64929076.61913943,005
2015-07-19,67392216.92753585,005
2015-07-20,69661386.81779182,005
2015-07-21,71777409.70391607,005
2015-07-22,74003374.65853184,005
2015-07-23,76184875.62834011,005
2015-07-24,62755152.86979206,005
2015-07-25,65076897.06331243,005
2015-07-26,67373037.75663699,005
2015-07-27,69481489.26312056,005
2015-07-28,71588915.88817857,005
2015-07-29,33879935.40766089,005
2015-07-30,75813980.82697049,005
2015-07-31,78035425.41210604,005
2015-08-01,80355839.72055443,005
2015-08-02,82537416.546871,005
2015-08-03,84703455.09439148,005
2015-08-04,86868979.84774101,005
2015-08-05,89125152.37195137,005
2015-08-06,91291231.52871327,005
2015-08-07,93528378.2198257,005
2015-08-08,95788876.17329893,005
2015-08-09,98047299.69012734,005
2015-08-10,93648913.4688887,005
2015-08-11,95807359.84535103,005
2015-08-12,98017329.45223427,005
2015-08-13,106745034.78361945,005
2015-08-14,109006365.45936498,005
2015-08-15,91505150.28487241,005
2015-08-16,93736674.8641979,005
2015-08-17,54524511.6648273,005
2015-08-18,56649472.87283434,005
2015-08-19,99999528.54439853,005
2015-08-20,102314052.91621947,005
2015-08-21,99669621.75351138,005
2015-08-22,101865586.26362629,005
2015-08-23,104060360.78299585,005
2015-08-24,105998028.91703182,005
2015-08-25,92616602.09175009,005
2015-08-26,99236086.98391724,005
2015-08-27,100920604.4324705,005
2015-08-28,102762749.74949962,005
2015-08-29,104905985.34888951,005
2015-08-30,107048596.43030085,005
2015-08-31,108910301.3689292,005
2015-09-01,110730979.05221593,005
2015-09-02,112603402.52899447,005
2015-09-03,114722726.31950687,005
2015-09-04,49309685.94437301,005
2015-09-05,51414788.06462368,005
2015-09-06,53149022.27670798,005
2015-09-07,27034059.614145797,005
2015-09-08,-17794573.382839378,005
2015-09-09,-16086394.589551026,005
2015-09-10,99724280.83488265,005
2015-09-11,129163741.76228239,005
2015-09-12,131258845.17342637,005
2015-09-13,133395410.0698311,005
2015-09-14,135015903.29693878,005
2015-09-15,71852934.85771917,005
2015-09-16,73576280.73342572,005
2015-09-17,75285335.37020172,005
2015-09-18,77083023.18730782,005
2015-09-19,79212911.29546838,005
2015-09-20,81367839.29066183,005
2015-09-21,128225667.72822571,005
2015-09-22,129803342.6583416,005
2015-09-23,131391983.80041063,005
2015-09-24,133014638.77672173,005
2015-09-25,121307680.75504304,005
2015-09-26,123474435.50685512,005
2015-09-27,125459914.76768918,005
2015-09-28,127047414.72210202,005
2015-09-29,128758317.76248673,005
2015-09-30,106975831.88259995,005
2015-10-01,109093013.79440443,005
2015-10-02,111179327.50912653,005
2015-10-03,113256031.18786542,005
2015-10-04,115331461.81858769,005
2015-10-05,117385586.11563846,005
2015-10-06,119480864.84146868,005
2015-10-07,121504901.64367467,005
2015-10-08,122993620.68575497,005
2015-10-09,124517351.10810363,005
2015-10-10,126122358.57372153,005
2015-10-11,128048175.95704399,005
2015-10-12,129567587.75734708,005
2015-10-13,131098877.11739647,005
2015-10-14,60919552.38037036,005
2015-10-15,114553296.00559172,005
2015-10-16,116313792.88233921,005
2015-10-17,118388763.06543516,005
2015-10-18,120449826.3728244,005
2015-10-19,121929950.93506703,005
2015-10-20,105185521.56052865,005
2015-10-21,106697726.59670135,005
2015-10-22,108228145.92940415,005
2015-10-23,96493181.03931536,005
2015-10-24,98483774.60742976,005
2015-10-25,118714652.95765105,005
2015-10-26,115227756.43705435,005
2015-10-27,116662900.61249807,005
2015-10-28,118122282.36416061,005
2015-10-29,96276420.84748428,005
2015-10-30,126104309.4619995,005
2015-10-31,128140836.88094072,005
2015-11-01,130123264.83606263,005
2015-11-02,93413696.81286664,005
2015-11-03,94885875.52548233,005
2015-11-04,134548955.38062638,005
2015-11-05,136009777.2290946,005
2015-11-06,137626957.7040467,005
2015-11-07,139595574.7720041,005
2015-11-08,141458645.08001742,005
2015-11-09,142825506.14083573,005
2015-11-10,144243745.49824852,005
2015-11-11,145777315.69861695,005
2015-11-12,147203974.47075358,005
2015-11-13,148805892.77810106,005
2015-11-14,150795088.5438133,005
2015-11-15,132918474.26459125,005
2015-11-16,134301173.7434956,005
2015-11-17,135693642.03948605,005
2015-11-18,137089136.2339203,005
2015-11-19,138465262.9453994,005
2015-11-20,100042358.44850466,005
2015-11-21,101935129.11406957,005
2015-11-22,103773264.46918938,005
2015-11-23,105083003.59189488,005
2015-11-24,106434259.19422577,005
2015-11-25,135657548.02562723,005
2015-11-26,137053452.7030089,005
2015-11-27,138560142.51734984,005
2015-11-28,140471370.16304216,005
2015-11-29,142359823.15326178,005
2015-11-30,59943192.74181123,005
2015-12-01,-32435645.17392679,005
2015-12-02,2308982.655166935,005
2015-12-03,3621582.2428863896,005
2015-12-04,65426775.775063656,005
2015-12-05,151047144.92798907,005
2015-12-06,152860440.61320037,005
2015-12-07,154175230.42391658,005
2015-12-08,155524458.4691793,005
2015-12-09,156898892.09010774,005
2015-12-10,158228354.2722023,005
2015-12-11,159732766.0381348,005
2015-12-12,161658205.3350204,005
2015-12-13,163464995.9507077,005
2015-12-14,164794603.2424595,005
2015-12-15,146217269.03914213,005
2015-12-16,147595379.39747167,005
2015-12-17,148966096.83818802,005
2015-12-18,96210361.14166121,005
2015-12-19,98077726.61926264,005
2015-12-20,154208476.04578865,005
2015-12-21,155576857.02501857,005
2015-12-22,156924865.71733156,005
2015-12-23,158334680.68129426,005
2015-12-24,159915906.2084392,005
2015-12-25,103834875.66062348,005
2015-12-26,105739998.80532618,005
2015-12-27,107523725.96426193,005
2015-12-28,108950277.31861618,005
2015-12-29,110412860.70022297,005
2015-12-30,127885082.41023889,005
2015-12-31,105878870.72327177,005
2016-01-01,107831253.83716299,005
2016-01-02,109699428.9904029,005
2016-01-03,111490957.31657404,005
2016-01-04,112998493.75465275,005
2016-01-05,144314243.50046882,005
2016-01-06,145881627.3169437,005
2016-01-07,147499420.259842,005
2016-01-08,149208775.51412103,005
2016-01-09,151084432.04306564,005
2016-01-10,152927499.81621534,005
2016-01-11,154578048.01460776,005
2016-01-12,156222998.85949734,005
2016-01-13,157851182.14434198,005
2016-01-14,159521811.12258428,005
2016-01-15,141125164.69070515,005
2016-01-16,143019491.2970433,005
2016-01-17,144826993.519706,005
2016-01-18,146465035.98543063,005
2016-01-19,148057572.23891655,005
2016-01-20,149678586.91097328,005
2016-01-21,151323802.84264266,005
2016-01-22,152993756.10389996,005
2016-01-23,154795023.09598142,005
2016-01-24,156601160.1204011,005
2016-01-25,144997883.44373453,005
2016-01-26,90083480.85853854,005
2016-01-27,75206487.87985675,005
2016-01-28,93613242.24705319,005
2016-01-29,95446017.44531634,005
2016-01-30,97381879.5974036,005
2016-01-31,99335492.78090854,005
2016-02-01,121804754.48668998,005
2016-02-02,123741416.50134724,005
2016-02-03,161666224.64802048,005
2016-02-04,163686821.55938315,005
2016-02-05,165854708.3606324,005
2016-02-06,168090635.62230378,005
2016-02-07,169368288.26937196,005
2016-02-08,171045026.95062655,005
2016-02-09,173126758.53476036,005
2016-02-10,175307066.4012244,005
2016-02-11,177523521.33007923,005
2016-02-12,179646733.14364898,005
2016-02-13,181842279.71519148,005
2016-02-14,184121436.2481091,005
2016-02-15,165801845.12433973,005
2016-02-16,167761620.8947118,005
2016-02-17,166876997.33814308,005
2016-02-18,168779799.06927887,005
2016-02-19,128229629.17154922,005
2016-02-20,130137435.32839496,005
2016-02-21,132005481.65635432,005
2016-02-22,178895491.9200974,005
2016-02-23,180622941.4094635,005
2016-02-24,182365398.41931364,005
2016-02-25,170461372.7463062,005
2016-02-26,172299890.31433597,005
2016-02-27,174241178.07036972,005
2016-02-28,176158649.02045333,005
2016-02-29,151635656.13647342,005
2016-03-01,153081459.90059668,005
2016-03-02,749423.8399202491,005
2016-03-03,2199111.1610924336,005
2016-03-04,3776293.6175898514,005
2016-03-05,31745176.53824279,005
2016-03-06,33629252.14615912,005
2016-03-07,35044304.290778816,005
2016-03-08,190468313.9589752,005
2016-03-09,191872102.74045676,005
2016-03-10,193244171.20060402,005
2016-03-11,194818593.7429833,005
2016-03-12,196807055.90968964,005
2016-03-13,198739342.0196897,005
2016-03-14,200204803.31392655,005
2016-03-15,181234547.75753617,005
2016-03-16,182812648.5906677,005
2016-03-17,184331094.3082122,005
2016-03-18,185945251.92452177,005
2016-03-19,188009814.42368516,005
2016-03-20,190092631.82797292,005
2016-03-21,191566880.62947991,005
2016-03-22,193037383.03402156,005
2016-03-23,194545342.25596848,005
2016-03-24,196057302.76885363,005
2016-03-25,185058509.5214277,005
2016-03-26,187189396.16199464,005
2016-03-27,189227817.69713303,005
2016-03-28,190717473.60161632,005
2016-03-29,192193551.26720124,005
2016-03-30,193668332.6421022,005
2016-03-31,171076879.48417005,005
2016-04-01,30289329.99000081,005
2016-04-02,32299928.979480308,005
2016-04-03,34341491.475435585,005
2016-04-04,36344798.922046624,005
2016-04-05,37797139.06662379,005
2016-04-06,181735416.73804623,005
2016-04-07,59492265.04036991,005
2016-04-08,61017986.912931934,005
2016-04-09,62920436.41462523,005
2016-04-10,64825471.267113976,005
2016-04-11,66245188.98774348,005
2016-04-12,67660640.2891518,005
2016-04-13,192787020.65674955,005
2016-04-14,194271108.80546588,005
2016-04-15,174854382.57799596,005
2016-04-16,176814776.7884033,005
2016-04-17,178701345.2334903,005
2016-04-18,67692186.65471631,005
2016-04-19,69216096.51203066,005
2016-04-20,70755153.76511557,005
2016-04-21,184795630.06684047,005
2016-04-22,68401436.81985985,005
2016-04-23,70472619.6706362,005
2016-04-24,72489460.79806878,005
2016-04-25,61183491.134029634,005
2016-04-26,62703513.83478761,005
2016-04-27,64253500.65607972,005
2016-04-28,183942694.61379313,005
2016-04-29,37713027.64440775,005
2016-04-30,39988443.997452796,005
2016-05-01,190393126.84701914,005
2016-05-02,192495896.88767695,005
2016-05-03,193900702.11889312,005
2016-05-04,195395846.1786331,005
2016-05-05,197002333.0785847,005
2016-05-06,198570726.30079028,005
2016-05-07,200652337.19428727,005
2016-05-08,202712126.82691088,005
2016-05-09,204266358.22665304,005
2016-05-10,180948696.47066712,005
2016-05-11,182527150.20470697,005
2016-05-12,183934678.83281893,005
2016-05-13,185675903.19089875,005
2016-05-14,187713414.4498941,005
2016-05-15,168605172.14264435,005
2016-05-16,195009066.28678003,005
2016-05-17,196732783.76020378,005
2016-05-18,198496037.58510056,005
2016-05-19,200252027.015586,005
2016-05-20,141134797.98748323,005
2016-05-21,143375850.63249755,005
2016-05-22,145534100.3247151,005
2016-05-23,147073718.0882575,005
2016-05-24,148516510.02686426,005
2016-05-25,197628406.20361272,005
2016-05-26,193257424.52549458,005
2016-05-27,108853750.00410518,005
2016-05-28,111154298.06895715,005
2016-05-29,113297255.90826336,005
2016-05-30,59380410.24482477,005
2016-05-31,208686251.9418625,005
2016-06-01,211308755.27369595,005
2016-06-02,212950032.09959966,005
2016-06-03,214734956.08585775,005
2016-06-04,216906787.65113667,005
2016-06-05,219074372.33236015,005
2016-06-06,220704306.10740778,005
2016-06-07,222435025.26741117,005
2016-06-08,224364250.0352631,005
2016-06-09,226565024.16684958,005
2016-06-10,228495275.01380345,005
2016-06-11,230476645.48403046,005
2016-06-12,232120971.12717408,005
2016-06-13,233710520.1099474,005
2016-06-14,235386214.6848363,005
2016-06-15,155828256.41401708,005
2016-06-16,217635207.38415956,005
2016-06-17,204769629.36198258,005
2016-06-18,221499075.25352207,005
2016-06-19,223661226.0702317,005
2016-06-20,225371874.34173688,005
2016-06-21,226988856.5388227,005
2016-06-22,202300751.6783891,005
2016-06-23,203887657.12044564,005
2016-06-24,192047579.01910853,005
2016-06-25,194265617.18355483,005
2016-06-26,196480833.36080453,005
2016-06-27,224672452.35166708,005
2016-06-28,226488644.32245287,005
2016-06-29,113320003.86339861,005
2016-06-30,90810183.82646583,005
2016-07-01,92733509.09397997,005
2016-07-02,94986541.35499825,005
2016-07-03,212187350.96205178,005
2016-07-04,214104647.39552355,005
2016-07-05,66511687.62775421,005
2016-07-06,218115521.37507698,005
2016-07-07,220256030.6609788,005
2016-07-08,222462144.91615728,005
2016-07-09,224937495.52389735,005
2016-07-10,227333520.51105076,005
2016-07-11,229498092.20667285,005
2016-07-12,231490726.82317126,005
2016-07-13,233550268.88340643,005
2016-07-14,235611747.17063943,005
2016-07-15,216635628.6681807,005
2016-07-16,218810845.98304436,005
2016-07-17,220849129.04685414,005
2016-07-18,222765547.9252457,005
2016-07-19,50194087.51673734,005
2016-07-20,-7670908.167377938,005
2016-07-21,-5739601.324382718,005
2016-07-22,-3873709.1085946094,005
2016-07-23,-1906283.8949249042,005
2016-07-24,166583.8617192255,005
2016-07-25,161472742.53059173,005
2016-07-26,223157343.8402646,005
2016-07-27,225091936.09727323,005
2016-07-28,227009875.12772024,005
2016-07-29,229022655.95929065,005
2016-07-30,231259582.16483778,005
2016-07-31,233437603.14732188,005
2016-08-01,235564167.03132227,005
2016-08-02,237746707.93545023,005
2016-08-03,239968249.23876378,005
2016-08-04,242190943.08539233,005
2016-08-05,244394212.52174774,005
2016-08-06,246640977.45749673,005
2016-08-07,248830106.38021109,005
2016-08-08,250897472.26577458,005
2016-08-09,77476874.26760083,005
2016-08-10,255218658.6385649,005
2016-08-11,257311623.77254796,005
2016-08-12,259449476.7107086,005
2016-08-13,261707540.01975033,005
2016-08-14,263920640.84466943,005
2016-08-15,244734927.1949698,005
2016-08-16,246715794.21752554,005
2016-08-17,248696941.79073268,005
2016-08-18,250691323.92808518,005
2016-08-19,252746873.97776136,005
2016-08-20,254932989.73756108,005
2016-08-21,256992596.974858,005
2016-08-22,258887230.6160972,005
2016-08-23,260783609.76260683,005
2016-08-24,260634461.62249452,005
2016-08-25,247482175.19126815,005
2016-08-26,249450477.60131428,005
2016-08-27,251628868.5842328,005
2016-08-28,253755273.6586396,005
2016-08-29,257496165.44348902,005
2016-08-30,259058783.19936243,005
2016-08-31,260690605.08368874,005
2016-09-01,262187212.38297117,005
2016-09-02,263851513.96904767,005
2016-09-03,265957754.25622332,005
2016-09-04,267959991.59943834,005
2016-09-05,269491412.2049394,005
2016-09-06,271067662.57296467,005
2016-09-07,272669822.9391726,005
2016-09-08,274196572.3149105,005
2016-09-09,275895551.86718106,005
2016-09-10,277947773.2390624,005
2016-09-11,279941301.0195378,005
2016-09-12,281442109.34108734,005
2016-09-13,283020981.5229413,005
2016-09-14,284805173.0816639,005
2016-09-15,265661249.72716895,005
2016-09-16,267693851.92498827,005
2016-09-17,269681200.0664708,005
2016-09-18,271244039.46192425,005
2016-09-19,272785667.68667406,005
2016-09-20,274359169.39229524,005
2016-09-21,275952037.21213806,005
2016-09-22,277524307.5067141,005
2016-09-23,266254645.63324645,005
2016-09-24,268279482.40369895,005
2016-09-25,270363757.45186836,005
2016-09-26,271849557.12055403,005
2016-09-27,273327883.0239987,005
2016-09-28,274941865.82519627,005
2016-09-29,276600208.2279531,005
2016-09-30,155078474.34923628,005
